"default_code","name","standard_price","list_price","uom_id.id","uom_po_id.id"
"2032321051000","VINYL EUROBAT EXTERIEUR E10-51 VRAC",1437.96,1960,1,1
"2032321051008","VINYL EUROBAT EXTERIEUR E10-51 5 kg",18000,27000,1,1
"2032321051114","VINYL EUROBAT EXTERIEUR E10-51 20KG",33016.87,44905,1,1
"2262210100000","EURACRYL SUPER SATIN JAUNE TELMA VRAC",7203.24,9797,2,2
"2262210100008","EURACRYL SUPER SATIN JAUNE TELMA 5KG",36250.66,49305,1,1
"2262210100114","EURACRYL SUPER SATIN JAUNE TELMA 20KG",142557.13,193880,1,1
"2262321443000","EURACRYL SUPER MAT E14-43 VRAC",4645.88,6319,1,1
"2262321443008","EURACRYL SUPER MAT E14-43 5KG",24205.5,32920,1,1
"2262321443114","EURACRYL SUPER MAT E14-43 20KG",93967.31,127800,1,1
"2262321508000","EURACRYL SUPER MAT E15-08 VRAC",4869.6,6623,1,1
"2262321508008","EURACRYL SUPER MAT E15-08 5KG",25259.24,34355,1,1
"2262321508114","EURACRYL SUPER MAT E15-08 20KG",98218.05,133580,1,1
"2032320053000","VINYL EUROBAT EXTERIEUR ORANGE ROUGE VRAC",1560.46,2123,1,1
"2032320053114","VINYL EUROBAT EXTERIEUR ORANGE ROUGE 20KG",35344.26,48070,1,1
"2262321121000","EURACRYL SUPER MAT E11-21 VRAC",5801.31,7832,1,1
"2262320506000","EURACRYL SUPER MAT E05-06 VRAC",3477.59,4695,1,1
"2262320521000","EURACRYL SUPER MAT E05-21 VRAC",4900,7500,1,1
"2262320346000","EURACRYL SUPER MAT E03-46 VRAC",3644.12,4920,1,1
"2262320447000","EURACRYL SUPER MAT E04-47 VRAC",3186.01,4302,1,1
"2262320034000","EURACRYL SUPER MAT E00-34 VRAC",4046.84,5464,1,1
"3072120506000","COLORZEN LAQUE E05-06 VRAC",4779.28,6453,1,1
"3072122527000","COLORZEN LAQUE E25-27 VRAC",4728.25,6384,1,1
"3082321510000","EUROLITH E15-10 VRAC",5240.7,7075,1,1
"3082321446000","EUROLITH E14-46 VRAC",4605.87,6220,1,1
"3082320636000","EUROLITH E06-36 VRAC",4566.87,6170,1,1
"3082320626000","EUROLITH E06-26 VRAC",4565.62,6165,1,1
"3082320711000","EUROLITH E07-11 VRAC",4567.73,6170,1,1
"3082321436000","EUROLITH E14-36 VRAC",4800,7200,1,1
"2221310101011","MISE A TEINTE ENDUIT DECORATIF LUCE SOFFUSA TEINTE CARDAMOME 15L",977,2930,1,1
"2032320711000","VINYL EUROBAT EXTERIEUR E07-11 VRAC",1442.52,1962,10,10
"2032320711008","VINYL EUROBAT EXTERIEUR E07-11 5 kg",9117.67,12405,10,10
"2032320711114","VINYL EUROBAT EXTERIEUR E07-11 20KG",33103.45,45025,10,10
"2032320717000","VINYL EUROBAT EXTERIEUR E07-17 VRAC",1544.5,2101,2,2
"2032320717008","VINYL EUROBAT EXTERIEUR E07-17 5 kg",9598.03,13055,10,10
"2032320717114","VINYL EUROBAT EXTERIEUR E07-17 20KG",35040.19,47660,10,10
"2032320010000","VINYL EUROBAT EXTERIEUR E00-10 VRAC",1442.44,1962,2,2
"2032320010008","VINYL EUROBAT EXTERIEUR E00-10 5 kg",9117.32,12400,10,10
"2032320010114","VINYL EUROBAT EXTERIEUR E00-10 20KG",33102.05,45020,10,10
"2032320036000","VINYL EUROBAT EXTERIEUR E00-36 VRAC",1438.06,1956,10,10
"2032320036008","VINYL EUROBAT EXTERIEUR E00-36 5 kg",9096.65,12375,10,10
"2032320036114","VINYL EUROBAT EXTERIEUR E00-36 20KG",33018.66,44910,10,10
"5010004121001","DISO",0,0,1,1
"2032320417000","VINYL EUROBAT EXTERIEUR E04-17 VRAC",1667.07,2268,2,2
"2032320417008","VINYL EUROBAT EXTERIEUR E04-17 5 kg",10175.31,13840,10,10
"2032320417114","VINYL EUROBAT EXTERIEUR E04-17 20KG",37369.96,50825,10,10
"2032320418000","VINYL EUROBAT EXTERIEUR E04-18 VRAC",1818.23,2473,2,2
"2032320418008","VINYL EUROBAT EXTERIEUR E04-18 5 kg",10887.27,14810,10,10
"2032320418114","VINYL EUROBAT EXTERIEUR E04-18 20KG",40241.96,54730,10,10
"2032320420000","VINYL EUROBAT EXTERIEUR E04-20 VRAC",2517.03,3424,10,10
"2032320420008","VINYL EUROBAT EXTERIEUR E04-20 5 kg",14178.6,19285,10,10
"2032320420114","VINYL EUROBAT EXTERIEUR E04-20 20KG",53519.08,72790,10,10
"2032320061000","VINYL EUROBAT EXTERIEUR E00-61 VRAC",1607.85,2187,2,2
"2032320061008","VINYL EUROBAT EXTERIEUR E00-61 5 kg",9896.39,13460,10,10
"2032320061114","VINYL EUROBAT EXTERIEUR E00-61 20KG",36244.78,49295,10,10
"2032310102000","VINYL EUROBAT EXTERIEUR MARRON VRAC",2731.46,3715,2,2
"2281310004009","ENDUIT PAINTS 10 kg",7510.75,9800,1,1
"2281310004008","ENDUIT PAINTS 5 kg",3982.62,5200,1,1
"5050037213021","SYNOX ROUGE 4130",4192.75,0,2,2
"5050038213021","SYNOX ROUGE 4180",0,4219.8,2,2
"2011310004000","ENDUIT EUROBAT Hard Vrac",855.09,1150,2,2
"2032320601000","VINYL EUROBAT EXTERIEUR E06-01 VRAC",1523.69,2073,2,2
"2032320601008","VINYL EUROBAT EXTERIEUR E06-01 5KG",9500.01,12925,10,10
"2032320601114","VINYL EUROBAT EXTERIEUR E06-01 20KG",34645.78,47120,10,10
"3072110103000","COLORZEN LAQUE ORANGE MADAGASCAR VRAC",6158.66,8376,2,2
"3072110103002","COLORZEN LAQUE ORANGE MADAGASCAR 1 L",6795.81,9245,10,10
"3072110103007","COLORZEN LAQUE ORANGE MADAGASCAR 4 kg",25570.95,34780,10,10
"3072110103011","COLORZEN LAQUE ORANGE MADAGASCAR 15 kg",95039.07,129260,10,10
"3082321436011","EUROLITH E14-36 15 kg",66241.91,89500,10,10
"3082321436007","EUROLITH E14-36 4 kg",26300,31560,10,10
"3082321436002","EUROLITH E14-36 1 l",5477.19,7400,10,10
"3082321510011","EUROLITH E15-10 15 kg",75481.74,102000,10,10
"3082321510007","EUROLITH E15-10 4 kg",21910.58,29600,10,10
"3082321510002","EUROLITH E15-10 1 l",6104.18,8300,10,10
"2032355191000","VINYL EUROBAT EXTERIEUR BLANC BL 5191 P VRAC",1404.92,1911,1,1
"2032355191008","VINYL EUROBAT EXTERIEUR BLANC BL 5191 P 5 kg",8940.57,12160,1,1
"2032355191114","VINYL EUROBAT EXTERIEUR BLANC BL 5191 P 20KG",32389.04,44050,1,1
"2031343013000","VINYL EUROBAT INTERIEUR Jaune JN 3013 P Vrac",1224.34,1666,1,1
"2031343013008","VINYL EUROBAT INTERIEUR JAUNE JN 3013 P 5 kg",8090.04,11010,1,1
"2031343013114","VINYL EUROBAT INTERIEUR JAUNE JN 3013 P 20 kg",28958.04,39500,1,1
"2031343021000","VINYL EUROBAT EXTERIEUR JAUNE JN 3021 P VRAC",1615.43,2197,1,1
"2031343021008","VINYL EUROBAT EXTERIEUR JAUNE COQUILLE 5 kg",9932.09,13510,1,1
"2031343021114","VINYL EUROBAT EXTERIEUR JAUNE JN 3021 P 20 kg",36388.81,49490,1,1
"2042152069000","EUROBAT GLYCERO MARRON OG 2069 F VRAC",4508.7,6132,1,1
"2042152069002","EUROBAT GLYCERO MARRON OG 2069 F 1L",5408.77,7360,1,1
"2042152069007","EUROBAT GLYCERO MARRON OG 2069 F 4 kg",19148.63,26045,1,1
"2042152069011","EUROBAT GLYCERO MARRON OG 2069 F 15KG",69494.24,94515,1,1
"2042153186000","EUROBAT GLYCERO BLANC BL 3186 P VRAC",4201.99,5715,1,1
"2042153186002","EUROBAT GLYCERO BLANC BL 3186 P 1L",5117.4,6960,1,1
"2042153186007","EUROBAT GLYCERO BLANC BL 3186 P 4 kg",18010.75,24500,1,1
"2042153186011","EUROBAT GLYCERO BLANC BL 3186 P 15KG",65200.37,88680,1,1
"2042153013000","EUROBAT GLYCERO JAUNE JN 3013 P VRAC",4188.72,5697,1,1
"2042153013002","EUROBAT GLYCERO JAUNE JN 3013 P 1L",5104.79,6945,1,1
"2042153013007","EUROBAT GLYCERO JAUNE JN 3013 P 4 kg",17961.52,24430,1,1
"2042153013011","EUROBAT GLYCERO JAUNE JN 3013 P 15KG",65014.56,88420,1,1
"2042110100011","EUROBAT GLYCERO VERT TELMA 15KG",88727.57,120500,10,10
"2042110104011","EUROBAT GLYCERO JAUNE TELMA 15KG",122655.17,165600,10,10
"2031310105000","VINYL EUROBAT INTERIEUR GRIS SP VRAC",1550.84,2094,2,2
"2102310106007","EUROTOLE VERT BOUTEILLE 15kg",79952.58,108000,10,10
"2102310106011","EUROTOLE VERT BOUTEILLE 4kg",22202.51,30000,10,10
"2042220507000","EUROBAT GLYCERO SATIN E05-07 VRAC",3016.79,4164,10,10
"2042220507002","EUROBAT GLYCERO SATIN E05-07 1 l",3991.46,5510,10,10
"2042220507007","EUROBAT GLYCERO SATIN E05-07 4 kg",13613.67,18800,10,10
"2042220507011","EUROBAT GLYCERO SATIN E05-07 15 kg",48607.6,67200,10,10
"2262310004114","EURACRYL SUPER MAT BLANC 20KG",70523.07,95250,1,1
"2031320250000","VINYL EUROBAT INTERIEUR E02-50 VRAC",4625.66,6245,10,10
"2031320250008","VINYL EUROBAT INTERIEUR E02-50 5KG",24110.25,32550,10,10
"2031320250114","VINYL EUROBAT INTERIEUR E02-50 20KG",93583.07,126340,10,10
"5030038112007","RESINE ALKYDE N356",4200,0,2,2
"3052320003015","COLORZEN ACRYLIQUE E00-03 25KG",60000,90000,10,10
"2042237016000","EUROBAT GLYCERO SATIN RAL 7016 VRAC",3300,4950,10,10
"2042237016002","EUROBAT GLYCERO SATIN RAL 7016 1 l",3100,4650,10,10
"2042237016007","EUROBAT GLYCERO SATIN RAL 7016 4 kg",11900,17850,10,10
"2042237016011","EUROBAT GLYCERO SATIN RAL 7016 15 kg",44700,67050,10,10
"2032320431000","VINYL EUROBAT EXTERIEUR E04-31 VRAC",1417.91,1929,10,10
"2032320431008","VINYL EUROBAT EXTERIEUR E04-31 5 kg",9001.75,12245,10,10
"2032320431114","VINYL EUROBAT EXTERIEUR E04-31 20 kg",32635.82,44390,10,10
"2032320432000","VINYL EUROBAT EXTERIEUR E04-32 VRAC",1405.31,1912,10,10
"2032320432008","VINYL EUROBAT EXTERIEUR E04-32 5 kg",8942.4,12165,10,10
"2032320432114","VINYL EUROBAT EXTERIEUR E04-32 20 kg",32396.42,44065,10,10
"3232340107011","MISE A TEINTE ENDUIT DECORATIF ROSE DES VENTS TEINTE PAMPERO 15L",3551.23,10653.69,1,1
"3242340107011","MISE A TEINTE FIXATEUR ENDUIT DECORATIF ROSE DES VENTS TEINTE  PAMPER",2367.49,7102.46,1,1
"3062320556015","COLORZEN ACRYLIQUE FUSION E05-56 25KG",73741,125625.21,10,10
"2032320434000","VINYL EUROBAT EXTERIEUR E04-34 VRAC",1927.16,2602,10,10
"2032320434008","VINYL EUROBAT EXTERIEUR E04-34 5 kg",11400.32,15395,10,10
"2032320434114","VINYL EUROBAT EXTERIEUR E04-34 20KG",42311.57,57125,10,10
"2032310102008","VINYL EUROBAT EXTERIEUR MARRON 5 kg",15188.57,20660,10,10
"3072122527019","COLORZEN LAQUE E25-27 11 kg",61205.62,82630,10,10
"3072122527002","COLORZEN LAQUE E25-27 1 L",5436.92,7340,10,10
"3072120506011","COLORZEN LAQUE E05-06 15 kg",75727.83,102235,10,10
"3072120506007","COLORZEN LAQUE E05-06 4 kg",20264.18,27360,10,10
"3072120506020","COLORZEN LAQUE E05-36 16 KG",80381.45,108515,10,10
"2262320447114","EURACRYL SUPER MAT E04-47 20KG",66229.82,89415,1,1
"2262320034008","EURACRYL SUPER MAT E00-34 5KG",21384.04,28870,1,1
"4042110050000","DECORZEN Or P?le Vrac",13468.83,17271,2,2
"2042110001011","EUROBAT GLYCERO ABRICOT 15KG",59992,90000,10,10
"2032310102114","VINYL EUROBAT EXTERIEUR MARRON 20 kg",57593.27,77755,10,10
"5010005222021","BENTONE 34 100%",0,0,1,1
"5010006222021","BENTONE 38 100%",0,0,1,1
"5010015122001","BENTONE 34-10% WS",0,0,1,1
"5010022121001","SOLUTION CALGON 10% EAU",0,0,1,1
"5010037122021","PARACHLOR 50-52",0,0,1,1
"5010045122001","SOL RHODOLINE HP 7150 10% DS SOLVESSO 100",0,0,1,1
"5010047112030","OCTOATE DE PLOMB 32%",0,0,1,1
"5010048112021","OCTOATE DE COBALT 12%",0,0,1,1
"5010049112028","OCTOATE DE CALCIUM 10%",0,0,1,1
"5010050112001","SICCATIF Pb/Co/Ca",0,0,1,1
"5020010213018","KAOLIN LOCAL",0,0,1,1
"5020016223021","SULFATE DE BARYUM 10",0,0,1,1
"5020017213018","OMYALITE 90 (1?)",0,0,1,1
"5020018223021","SULFATE DE BARYUM 20",0,0,1,1
"5020019213018","TALC LUZENNAC",0,0,1,1
"5020020223021","TALC 10 LOC",0,0,1,1
"5020021213018","EJ2",0,0,1,1
"5020024223021","TALC ET2",0,0,1,1
"5020025223019","HERMACARB 5FN",0,0,1,1
"5020032223021","KAOLIN 20? LOCAL",0,0,1,1
"5020033213018","TALC 20? COTUMEX",0,0,1,1
"5020034223019","CLARCEL DIF",0,0,1,1
"5020035222021","KAOLIN 40?",0,0,1,1
"5020036211018","DOLOMIE G20",0,0,1,1
"5030018112007","RESINE ALKYDE N456",0,0,1,1
"5030024112025","DER 331",0,0,1,1
"5030025112027","BECKOPOX EH 629",0,0,1,1
"5030034122003","D.E.R.671-X-75",0,0,1,1
"5050010223022","OXYDE DE FER NOIR 316",0,0,1,1
"5050013223021","OXYDE DE TITANE RC82",0,0,1,1
"5050014222021","PHOSPHATE DE ZINC",0,0,1,1
"5050015222022","PHTALOCYANINE VERT",0,0,1,1
"5050019222021","ROUGE MINERAL SOLIPUR",0,0,1,1
"5050020221021","OXYDE DE FER ROUGE 161",0,0,1,1
"5050021221022","OXYDE DE FER JAUNE 49",0,0,1,1
"5050022222022","MEGAFAST BLEU",0,0,1,1
"5050024221021","OXYDE DE CHROME VERT",0,0,1,1
"5050029222021","JAUNE de Cr  YU-26 (P.Y 34)",0,0,1,1
"5050030222022","CARBON  BLACK",0,0,1,1
"5050033222021","RED COPE 97N / OXYDE DE CUIVRE ROUGE",0,0,1,1
"5050035213021","SYNOX BLEU 4810",0,0,1,1
"5050036222021","MINERAL YELLOW  THIOSOL GR7878X  (P.Y 34)",0,0,1,1
"5040002122028","ETHANOL 90?",0,0,1,1
"5060029123028","MAGENTA 1 L",0,0,1,1
"5060030123026","BLACK HC 2,5 L",0,0,1,1
"5060031123026","WHITE 2,5 L",0,0,1,1
"5060032123026","BLUE LC 2,5 L",0,0,1,1
"5060033123026","YELLOW LC 2,5 L",0,0,1,1
"5060034123028","RED LC 1 L",0,0,1,1
"5060035123026","GREEN 2,5 L",0,0,1,1
"5060036123026","YELLOW HC 2,5 L",0,0,1,1
"5060037123026","BLUE HC 2,5 L",0,0,1,1
"5060038123026","YELLOW OXIDE 2,5 L",0,0,1,1
"5060039123033","ORANGE 10 L",0,0,1,1
"5060040123028","RED HC 1 L",0,0,1,1
"5060041123026","UMBER 2,5 L",0,0,1,1
"5060042123026","BLACK LC 2,5 L",0,0,1,1
"5060043123026","RED OXIDE 2,5 L",0,0,1,1
"5060044123028","VIOLET 1 L",0,0,1,1
"5060045121021","BLEU PP 5153",0,0,1,1
"5070001112001","BROYE JAUNE DE CHROME 7848",0,0,1,1
"5070002112001","BROYE JAUNE LEMONE 2578",0,0,1,1
"5070003112001","BROYE NOIR RENOL",0,0,1,1
"5070004112001","BROYE ORANGE",0,0,1,1
"5070005112001","BROYE OXYDE DE FER JAUNE 49",0,0,1,1
"5070006112001","BROYE PHTALOCYANINE VERT",0,0,1,1
"5070007112001","BROYE ROUGE 48.4",0,0,1,1
"5070008122020","PATE GYCERO JAUNE 3",0,0,1,1
"5070009112001","BROYE BLEU  SUNFAST",0,0,1,1
"5070010112001","BROYE CHROMATE DE ZINC Z865 DELTA",0,0,1,1
"5070011112001","COLORZEN LAQUE TR BRILLANT AVEC SW60-70%",0,0,1,1
"5070012112001","COLORZEN LAQUE   P BRILLANT AVEC SW60-70%",0,0,1,1
"5070013112001","BROYE ORANGE CAPPELLE",0,0,1,1
"5070014112001","BROYE JAUNE 37C",0,0,1,1
"5070015112001","COLORZEN LAQUE  TR MAT AVEC SW60-60%",0,0,1,1
"5070016112001","COLORZEN LAQUE   SATINE TR  AVEC SW60-70%",0,0,1,1
"5070017112001","COLORZEN LAQUE    SATINE P AVEC SW60-70%",0,0,1,1
"5070018112001","EUROSOL  TR AVEC SW60-60%",0,0,1,1
"5070019112001","EUROSOL  P AVEC SW60-60%",0,0,1,1
"5070020112001","COLORZEN LAQUE  TR  AVEC SW60-60%",0,0,1,1
"5070021112001","COLORZEN LAQUE   P AVEC SW60-60%",0,0,1,1
"5070022112001","MARINE PAINT  P AVEC SW60-60%",0,0,1,1
"5070023112001","MARINE PAINT  TR AVEC SW60-60%",0,0,1,1
"5070024112001","EUROLACK   BRILLANT P AVEC SW60-60%",0,0,1,1
"5070025111001","COLORZEN ACRYLIQUE  TR",0,0,1,1
"5070026111001","PATE OXYDE ROUGE 10/100",0,0,1,1
"5070027112001","EUROLACK  P SATINE AVEC SW60-60%",0,0,1,1
"5070028112001","COLORZEN LAQUE  TR SATINE AVEC SW60-60%",0,0,1,1
"5070029111001","COLORZEN ACRYLIQUE  P",0,0,1,1
"5070030112001","COLORZEN LAQUE   SATINE P AVEC SW60-60%",0,0,1,1
"5070031112001","EUROBAT GLYCERO   BRILLANT P AVEC SW60-60%",0,0,1,1
"5070032112001","EUROBAT GLYCERO   BRILLANT TR AVEC SW60-60%",0,0,1,1
"5070033112001","EUROBAT GLYCERO  MAT TR  AVEC SW60-60%",0,0,1,1
"5070034112001","EUROLACK BASE  SATINE TR AVEC SW60-60%",0,0,1,1
"5070035111001","PATE OXYDE JAUNE 49-12/100",0,0,1,1
"5070036111001","ACRYLIQUE FUSION PASTEL",0,0,1,1
"5070037111001","ACRYLIQUE FUSION MEDIUM",0,0,1,1
"5070038111001","ACRYLIQUE FUSION DEEP",0,0,1,1
"5070039111001","ACRYLIQUE FUSION EXTRA DEEP",0,0,1,1
"5070040111001","ACRYLIQUE FUSION TRANSPARENT",0,0,1,1
"5070041112001","EUROBAT GLYCERO BASE SATINE P AVEC SW60-60%",0,0,1,1
"5070042112001","EUROBAT GLYCERO BASE SATINE TR AVEC SW60-60%",0,0,1,1
"5070043112001","EUROLACK BASE SATINE P AVEC SW64-65/70%",0,0,1,1
"5070044112001","EUROLACK BASE SATINE TR AVEC SW64-65/70%",0,0,1,1
"5070045112001","EUROLACK SUPER  BRILLANT PAVEC SW64-65/70%",0,0,1,1
"5070046112001","EUROLACK SUPER  BRILLANT TR AVEC SW64-65/70%",0,0,1,1
"5070047112001","EUROBAT GLYCERO  BRILLANT P AVEC SW64-65/70%",0,0,1,1
"5070048112001","EUROBAT GLYCERO  BRILLANT TR AVEC SW64-65/70%",0,0,1,1
"5070049112001","COLORZEN LAQUE  BRILLANT P AVEC SW64-65/70%",0,0,1,1
"5070050112001","COLORZEN LAQUE  BRILLANT TR AVEC SW64-65/70%",0,0,1,1
"5070051112001","EUROLACK  BRILLANT P AVEC SW64-65/70%",0,0,1,1
"5070052112001","COLORZEN LAQUE   SATINE P AVEC SW64-65/70%",0,0,1,1
"5070053112001","COLORZEN LAQUE   SATINE TR AVEC SW64-65/70%",0,0,1,1
"5070054112001","COLORZEN MAT TR AVEC SW64-65/70%",0,0,1,1
"5070055112001","COLORZEN MAT P AVEC SW64-65/70%",0,0,1,1
"5070056112001","EUROBAT GLYCERO  MAT TR AVEC SW64-65/70%",0,0,1,1
"5070057112001","EUROSOL  SATINE P AVEC SW64-65/70%",0,0,1,1
"5070058112001","EUROSOL  SATINE TR  AVEC SW64-65/70%",0,0,1,1
"5070059112001","MARINE PAINTS   BRILLANT P AVEC SW64-65/70%",0,0,1,1
"5070060112001","MARINE PAINTS   BRILLANT TR AVEC SW64-65/70%",0,0,1,1
"5070061112001","EUROBAT GLYCERO  BRILLANT P AVEC SW64-65/70% SANS THIXO",0,0,1,1
"5070062112001","EUROBAT GLYCERO BRILLLANT TR AVEC SW64-65/70% SANS THIXO",0,0,1,1
"5070063112001","EUROBAT GLYCERO  MAT  TR AVEC SW64-65/70% SANS THIXO",0,0,1,1
"5070064112001","BROYE ROUGE TOLUIDINE RB",0,0,1,1
"5070065112001","BROYE OXYDE DE FER ROUGE 130  ALKYDE",0,0,1,1
"5070066111001","PATE AQUEUESE JAUNE SULFOCHROMATE YU26",0,0,1,1
"5070067112001","BROYE JAUNE YU26",0,0,1,1
"5070068112001","COLORZEN  MAT PASTEL AVEC SW64-65/70% SANS THIXO",0,0,1,1
"5070069112001","COLORZEN  MAT  TR AVEC SW64-65/70% SANS THIXO",0,0,1,1
"5070070111001","EUROTOLE NOIR BASE",0,0,1,1
"5070071111032","ACRYLIQUE FUSION PASTEL 15L",0,0,1,1
"5070072111035","ACRYLIQUE FUSION PASTEL 3L",0,0,1,1
"5070073111032","ACRYLIQUE FUSION MEDIUM 15L",0,0,1,1
"5070074111035","ACRYLIQUE FUSION MEDIUM 3L",0,0,1,1
"5070075111032","ACRYLIQUE FUSION DEEP 15L",0,0,1,1
"5070076111035","ACRYLIQUE FUSION DEEP 3L",0,0,1,1
"5070077111032","ACRYLIQUE FUSION EXTRA DEEP 15L",0,0,1,1
"5070078111035","ACRYLIQUE FUSION EXTRA DEEP 3L",0,0,1,1
"5070079111032","ACRYLIQUE FUSION TRANSPARENT 15L",0,0,1,1
"5070080111035","ACRYLIQUE FUSION TRANSPARENT 3L",0,0,1,1
"5070081112001","EUROBAT GLYCERO SATINE TR AVEC SW60-65/70%",0,0,1,1
"5070082112001","EUROBAT GLYCERO SATINE P  AVEC SW60-65/70%",0,0,1,1
"5080001421021","BIDON VINYL 25",0,0,1,1
"5080002721034","BIDON VINYL 8",0,0,1,1
"5080003422022","BIDON GLYCERO 20",0,0,1,1
"5080004422032","BIDON GLYCERO 15",0,0,1,1
"5080005412028","BOITE 108x125 1L CB",0,0,1,1
"5080006412035","BOITE 3 L CB",0,0,1,1
"5080008412028","BOITE 85x108 CB 650g",0,0,1,1
"5080009423035","BIDON IMPRIME 175x180x190   3L",0,0,1,1
"5080010422036","BOITE 99x118   1 kg",0,2500,1,1
"5080011422038","BOITE 1/10 52x73",0,0,1,1
"5080012423039","BIDON IMPRIME 290x305x270  16L",0,0,1,1
"5080013721040","BIDON PLASTIQUE 335x285",0,0,1,1
"5080014711041","BIDON PLASTIQUE N.M 20L/ II (SFOI)",0,0,1,1
"5080015423042","BOITE IMPRIME 13 L",0,0,1,1
"5080016423035","BOITE CONI GALLON 165 3L",0,5000,1,1
"5080017422028","BOITE 0,75 L",0,0,1,1
"5090001711001","SACHET ENDUIT 455*1000*80?",0,0,2,2
"5090002711001","GUAINE 50 x 60",0,0,1,1
"5090003711001","GUAINE LOKOALO 4kg",0,0,2,2
"5100001511031","CARTON IMPRIME LOKOALO 4 kg",0,0,1,1
"5100002511031","CARTON IMPRIME EUROPINT INT 240x240x340",0,0,1,1
"5100003511031","CARTON IMPRIME EUROPINT EXT 240x240x340",0,0,1,1
"5100004512031","CARTON S.O. DECORZEN",0,0,1,1
"5100005512031","CARTON S.O. pr Btes 1L  400x301x240",0,0,1,1
"5100006511031","CARTON IMPRIME EUROBAT INT 240x240x340",0,0,1,1
"5100007511031","CARTON IMPRIME EUROBAT EXT 240x240x340",0,0,1,1
"5100008511031","CARTON IMPRIME EUROBAT",0,0,1,1
"5100009511031","CARTON IMPRIME ENDUIT  5 kg",0,0,1,1
"5100010511031","CARTON IMPRIME ENDUIT  20 kg",0,0,1,1
"5140001322021","BILLES DE VERRE N?1",0,0,1,1
"5140002322021","BILLES DE VERRE N?2",0,0,1,1
"5140003321001","TAMIS 100 ?",0,0,1,1
"5140004322001","TAMIS  80?",0,0,1,1
"5140005523031","CARTE A CONTRASTE",0,0,1,1
"5110001611031","ENDUIT SOFT",0,0,1,1
"5110002611031","ENDUIT HARD",0,0,1,1
"5110003611031","VINYL INTERIEUR 25 kg",0,0,1,1
"5110004611031","VINYL EXTERIEUR 25 kg",0,0,1,1
"5110005612031","GLYCERO BRILLANT 20kg",0,0,1,1
"5110006612031","GLYCERO MAT 25kg",0,0,1,1
"5110007612031","ANTIROUILLE OXYDE DEFER ROUGE 20kg",0,0,1,1
"5110008612031","ANTIROUILLE MINIUM DE PLOMB 25 kg",0,0,1,1
"5110009612031","EUROSOL 20 kg",0,0,1,1
"5110010612031","EUROT?LE 20kg",0,0,1,1
"5110011612031","VERNIS MOBILIER 18 L",0,0,1,1
"5110012611031","ACRYLIQUE 25kg",0,0,1,1
"5110013612031","LAQUE GLYCERO SUPER BRILLANTE 20kg",0,0,1,1
"5110014611031","VINYL INTERIEUR 5 kg",0,0,1,1
"5110015611031","VINYL EXTERIEUR 5 kg",0,0,1,1
"5110016612031","GLYCERO BRILLANT 4kg",0,0,1,1
"5110017612031","GLYCERO MAT 5kg",0,0,1,1
"5110018612031","ANTIROUILLE OXYDE DEFER ROUGE 4kg",0,0,1,1
"5110019612031","ANTIROUILLE MINIUM DE PLOMB 5 kg",0,0,1,1
"5110020612031","EUROSOL 4kg",0,0,1,1
"5110021611031","EUROT?LE 4kg",0,0,1,1
"5110022612031","VERNIS MOBILIER 4 L",0,0,1,1
"5110023611031","ACRLYQUE 5kg",0,0,1,1
"5110024612031","LAQUE GLYCERO SUPER BRILLANTE 4kg",0,0,1,1
"5110025612031","GLYCERO BRILANT 1 L",0,0,1,1
"5110026612031","GLYCERO MAT 1kg",0,0,1,1
"5110027612031","ANTIROUILLE OXYDE DE FER 1kg",0,0,1,1
"5110028612031","ANTIROUILLE MINIUM DE PLOMB 1kg",0,0,1,1
"5110029612031","VERNIS MOBILIER 1 L",0,0,1,1
"5110030612031","EUROVERNIS 18 L",0,0,1,1
"5110031612031","EUROVERNIS 4 L",0,0,1,1
"5110032612031","EUROVERNIS 1 L",0,0,1,1
"5110033611031","VERNIS ACRYLIQUE 16 L",0,0,1,1
"5110034611031","VERNIS ACRYLIQUE 3 L",0,0,1,1
"5110035612031","MARINE PAINTS 20 kg",0,0,1,1
"5110036612031","EUROLITH 20 kg",0,0,1,1
"5110037612031","EUROLITH SUPER 20 kg",0,0,1,1
"5110038612031","EUROLASURE 18 L",0,0,1,1
"5110039612031","EUROLASURE 4 L",0,0,1,1
"5110040611031","INTERCRYL 25 kg",0,0,1,1
"5110041612031","ANTI UV",0,0,1,1
"5110042611031","MARINE PAINTS 4 kg",0,0,1,1
"5110043612031","25 kg",0,0,1,1
"5110044611031","VINYL INTERIEUR 20 kg",0,0,1,1
"5110045611031","VINYL EXTERIEUR 20 kg",0,0,1,1
"5110046612031","GLYCERO BRILLANT 15kg",0,0,1,1
"5110047612031","GLYCERO MAT 20kg",0,0,1,1
"5110048612031","ANTIROUILLE OXYDE DE FER 15kg",0,0,1,1
"5110049612031","ANTIROUILLE MINIUM DE PLOMB 20kg",0,0,1,1
"5110050612031","EUROSOL 15kg",0,0,1,1
"5110051612031","EUROT?LE 15kg",0,0,1,1
"5110052612031","VERNIS MOBILIER 14 L",0,0,1,1
"5110053612031","LAQUE GLYCERO SUPER BRILANTE 15kg",0,0,1,1
"5110054612031","EUROVERNIS 14 L",0,0,1,1
"5110055611031","VERNIS ACRYLIQUE 14 L",0,0,1,1
"5110056612031","MARINE PAINTS 15 kg",0,0,1,1
"5110057612031","EUROLITH  15 kg",0,0,1,1
